,rank,name,channel_name,office,official,dimention,voice,fans,video_count,duration,like_count,dislike_count,comment_count,islive,tag_count,view_count_per_video,video_publish_delta,Youtube_days,follow,follower,favourites,tweets_count,mentioned,retweeted,text_len,mention_myself,mention_vtuber,delta_tweet_sec,TW_days,view_count
806,807,咲葉のあ/のあちゃんねる!,,,,,,538.0,44.0,6799.75,10.70454545,0.1136363636,1.704545455,0.9318181818,1.318181818,104.0,2.05301222,105.3956937,1292.0,1371.0,1341.0,7905.0,0.725,0.0,33.68,0.0,0.3,3841.78392,105.4633172,4682.0
807,808,バーチャル蒸し餃子,,,個人,二次元,,546.0,13.0,2808.916667,33.91666667,0.3333333333,13.58333333,0.5,1.583333333,519.75,8.412517887,378.8053233,551.0,20943.0,5860.0,5355.0,0.85,0.0,48.53,0.005,0.565,3196.2060300000007,494.8838843,6338.0
808,809,兎月しぐれ,,,,,,562.0,4.0,1053.0,51.5,0.75,9.5,0.75,1.25,390.25,4.341184414,99.71981405,106.0,1325.0,523.0,439.0,0.795,0.0,35.845,0.04,0.215,7337.045226,104.4057361,1550.0
809,810,きりみんちゃんねる,,,個人,二次元,男,547.0,62.0,1118.24,11.88,0.16,0.92,0.16,3.86,230.98,1.958937547,129.24749920000002,,,,,,,,,,,,14178.0
810,811,かぴこ【カピバラ娘YouTuber】,,,個人,三次元,女,549.0,28.0,4625.535714,21.0,0.1071428571,1.75,0.6428571429,10.28571429,183.5357143,3.655364369,116.184108,984.0,997.0,8796.0,6828.0,0.81,0.0,72.75,0.015,0.375,2089.909548,116.1821019,5209.0
811,812,ちゃんねる猫葉ねる,,,,,,542.0,3.0,392.6666667,77.66666667,0.0,43.33333333,0.0,12.0,494.6666667,10.02771412,75.36248767,1466.0,1861.0,3371.0,1676.0,0.935,0.0,54.405,0.005,0.08,4183.175879,75.35587502,1487.0
812,813,Kaogawarui Project,,,個人,二次元,女,534.0,11.0,212.0909091,46.54545455,1.090909091,20.09090909,0.0,8.181818182,1970.272727,5.159290509,135.1812261,3819.0,5084.0,937.0,322.0,0.405,0.0,48.52,0.005,0.13,46729.80402,3078.169752,21682.0
813,814,Kuroe Games,,,,,,531.0,39.0,5378.589744,10.23076923,0.3333333333,0.2051282051,0.9487179487,1.076923077,128.7179487,2.421343202,435.2993627,455.0,1450.0,4350.0,11545.0,0.705,0.0,35.245,0.02,0.585,2768.572864,110.1574491,5033.0
814,815,どりるちゃんねる,,,個人,三次元,女,529.0,15.0,628.2666667000002,54.46666667,0.3333333333,15.6,0.0,4.266666667,392.4,5.472898479,106.20189740000002,,,,,,,,,,,,5898.0
815,816,天獄園アネモネ&ロゼ,,,,,,526.0,4.0,2016.5,102.25,0.5,14.0,0.5,6.25,609.0,13.03808642,67.52017285,306.0,1104.0,5897.0,3603.0,0.955,0.0,78.625,0.005,0.625,1210.693467,68.03970604,2435.0
816,817,クチナワちゃんねる,,,個人,二次元,男,523.0,9.0,7223.0,16.55555556,0.0,1.222222222,0.7777777778,2.888888889,208.5555556,12.14133247,124.2598025,1662.0,2240.0,20498.0,15935.0,0.86,0.0,35.955,0.015,0.705,915.2361809,123.3214653,1883.0
817,818,たまチャンネル,,,個人,二次元,男,528.0,697.0,807.2,3.1,0.18,0.82,0.0,4.88,151.18,0.8162910998,956.2337377,100.0,117.0,190.0,2568.0,0.03,0.0,91.04,0.005,0.0,41242.46231,937.4220093,112531.0
818,819,いぶきちゃんねる,,,個人,三次元,男,525.0,30.0,1241.866667,23.8,0.1,7.7,0.5333333333,1.733333333,176.2666667,4.929037755,146.28859880000005,2043.0,1633.0,1391.0,1651.0,0.745,0.0,62.15,0.005,0.395,13419.97487,154.5498334,5313.0
819,820,電脳探偵事務所佐藤ホームズ,,,個人,二次元,男,529.0,11.0,199.8181818,54.63636364,0.3636363636,10.0,0.0,10.81818182,312.0,4.928924769,56.94852933,1077.0,904.0,458.0,836.0,0.745,0.0,69.845,0.03,0.3,8422.311558,56.96051623,3439.0
820,821,バーチャルロボットYouTuberアイゼン,,,,,,534.0,5.0,2897.0,42.83333333,0.0,8.333333332999999,0.1666666667,6.166666667,283.5,11.04597917,91.74393442,1323.0,1557.0,8817.0,5736.0,0.73,0.0,52.875,0.005,0.345,1192.954774,91.73897688,1981.0
821,822,此花サクラ,,,個人,二次元,女,528.0,75.0,5480.428571,8.0,0.0612244898,0.5918367347,0.8367346939,1.448979592,72.67346939,1.7893897090000002,1540.452314,2406.0,1708.0,36871.0,102389.0,0.6130653266,0.0,55.17085427,0.0,0.1206030151,41320.9899,2791.215482,5078.0
822,823,Project VIC,,,個人,三次元,機械,521.0,20.0,1414.35,8.7,0.75,4.0,0.45,1.65,227.85,6.687680312,3059.35133,240.0,225.0,8.0,28.0,0.9285714286,0.0,69.32142857,0.0,0.1071428571,289708.4815,149.259,4564.0
823,824,バーチャルジト目現実,,,,,,517.0,2.0,208.0,223.0,16.0,61.5,0.0,2.0,5471.5,14.12261574,198.2629506,156.0,250.0,113.0,105.0,0.5047619047999999,0.0,44.33333333,0.009523809524,0.02857142857,78981.75,198.2671945,10943.0
824,825,corocoma,,,個人,二次元,機械,518.0,6.0,89.33333333,89.66666667,6.333333333,14.33333333,0.0,2.833333333,44896.83333,309.8978218000001,2995.282696,,,,,,,,,,,,269369.0
825,826,まなちゃんねる,,,個人,二次元,女,560.0,36.0,2658.410256,19.0,2.666666667,8.025641026,0.358974359,5.615384615,161.02564099999995,1.5796195780000002,63.21814739,,,,,,,,,,,,6311.0
826,827,つくね熱くねちゃんねる,,,個人,二次元,男,521.0,9.0,484.11111110000013,18.55555556,0.5555555556,15.44444444,0.1111111111,4.1111111110000005,233.0,14.08682726,945.9867816,389.0,716.0,1572.0,2396.0,0.575,0.0,37.66,0.0,0.255,5668.894472,119.2236528,2609.0
827,828,Anima Lyon Project,,,,,,,,,,,,,,,,,368.0,2279.0,143.0,506.0,0.7,0.0,67.455,0.005,0.175,19413.76884,113.3403658,
828,829,コータローchannel,,,,,,518.0,29.0,5339.793103,11.17241379,0.06896551724,0.7586206897,0.8620689655,5.896551724,120.9310345,4.50125248,143.2936798,711.0,1816.0,15324.0,35383.0,0.845,0.0,46.42,0.005,0.575,1048.356784,146.5892084,3521.0
829,830,Rupo Channel,,,個人,二次元,男,521.0,27.0,6970.703704000001,25.18518519,0.1851851852,1.851851852,0.8148148148000001,1.0,220.9259259,3.769074074,140.2863534,668.0,1120.0,4866.0,4750.0,0.77,0.0,57.895,0.015,0.44,3497.457286,132.5575533,5983.0
830,831,【muuproject】ユメカワムウ,,,個人,三次元,女,521.0,18.0,2371.166667,23.83333333,0.5,7.277777778,0.6111111111,4.0,298.05555560000005,6.376190087,118.1882979,555.0,1145.0,2144.0,5106.0,0.84,0.0,48.795,0.01,0.415,3887.532663,118.7314884,5373.0
831,832,まっちゃの日常,,,個人,三次元,男,517.0,167.0,13421.12,5.86,0.92,0.06,1.0,12.64,147.7,2.224064153,800.3702191000001,2333.0,1200.0,3115.0,3044.0,0.91,0.0,120.775,0.005,0.0,16618.507540000002,797.3253772999999,30972.0
832,833,おあめどみねぃてぃんぐ!,,,個人,二次元,女,513.0,24.0,794.2083332999998,28.25,0.2916666667,8.541666667000001,0.0,8.916666667000001,231.0833333,5.565488124,157.1303349,929.0,864.0,3461.0,920.0,0.74,0.0,70.635,0.015,0.52,30414.175880000006,368.1855278,5564.0
833,834,Mira Pink,,,個人,三次元,女,524.0,5.0,1196.4,92.8,0.8,19.2,0.2,9.2,1122.8,32.57144097,169.3544784,,,,,,,,,,,,5598.0
834,835,米田らん*ちゃんねる。,,,個人,二次元,女,523.0,5.0,2189.833333,48.16666667,3.666666667,7.5,0.0,1.666666667,640.1666667000002,16.18333102,93.34280017,1233.0,1229.0,3168.0,17222.0,0.87,0.0,41.355,0.01,0.135,3073.904523,621.1151342999998,3846.0
835,836,この世のすべてが憎いちゃん,,,個人,二次元,,521.0,27.0,1381.481481,24.14814815,0.0,2.074074074,0.4814814815,1.4444444440000002,196.7407407,3.802195513,119.3610756,1802.0,1795.0,7291.0,5864.0,0.415,0.0,32.07,0.03,0.07,2201.201005,119.3811875,5325.0
836,837,チャンネルサムズ・アップ,,,個人,三次元,男,508.0,25.0,3404.12,11.96,0.24,1.28,0.84,2.48,185.24,5.2026114,127.2723256,,,,,,,,,,,,4632.0
837,838,マリスさん,,,,,,505.0,91.0,656.76,1.5,0.2,1.78,0.12,2.64,179.82,11.30033777,1165.544675,10.0,35.0,4.0,172.0,0.8720930232999999,0.0,56.10465116,0.02906976744,0.0,189511.9357,914.213838,81144.0
838,839,961ちゃんねる,,,,,,509.0,4.0,3463.5,76.75,0.5,9.25,0.25,1.25,1146.25,16.91,59.45473304,224.0,544.0,796.0,846.0,0.795,0.0,49.235,0.005,0.1,2316.386935,59.13858336,4585.0
839,840,vVさきゅばすチャンネル,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,841,チャンネルリーディア,,,個人,二次元,男,505.0,18.0,1495.055556,37.83333333,1.0555555559999998,25.0,0.3333333333,3.944444444,387.2777778,6.126623094,1816.523437,1541.0,1917.0,74218.0,26137.0,0.865,0.0,37.315,0.005,0.465,822.1959799,2281.203653,6987.0
841,842,架空の教祖しましろより,,,個人,二次元,女,503.0,5.0,1008.4,77.2,0.4,7.0,0.2,4.0,975.6,20.33037616,109.5057168,173.0,567.0,332.0,713.0,0.3,0.0,50.84,0.035,0.05,22746.71859,111.1431667,4883.0
842,843,桜塚診療所Channel,,,,,,505.0,2.0,124.5,95.0,0.0,23.0,0.0,1.0,551.5,27.81993056,83.94512655,385.0,1219.0,891.0,5738.0,0.715,0.0,48.365,0.005,0.49,536.7437186000002,83.94906947,1105.0
843,844,Elle/エル,,,,,,499.0,44.0,216.7045455,41.88636364,0.5681818182,6.727272727000001,0.0,4.681818182,1436.431818,10.20564115,446.2844437,119.0,62.0,48.0,297.0,0.455,0.0,56.11,0.03,0.0,66867.55778999999,447.648456,63219.0
844,845,みならいディーバ（※生アニメ）,,,,,,495.0,26.0,338.7307692,15.15384615,0.5769230769,0.8076923077,0.0,2.384615385,4304.0,5.568888426,1478.019316,,,,,,,,,,,,111917.0
845,846,ちゃんねるココ,,,個人,二次元,男,494.0,99.0,5353.857143,6.693877551,0.08163265306,3.12244898,0.7346938776,3.714285714,78.85714286,2.478765432,1047.570451,1977.0,1812.0,5626.0,7452.0,0.525,0.0,29.61,0.005,0.18,4578.979899,189.0991505,13519.0
846,847,ちゃんねるうるめ,,,企業,三次元,女,554.0,14.0,104.1428571,54.64285714,0.14285714289999998,11.35714286,0.0,1.0,563.2142857000001,3.236624822,79.30503396,739.0,871.0,1108.0,865.0,0.825,0.0,54.735,0.0,0.295,3603.105528,79.28395373,7917.0
847,848,CHANNELラスカ,,,個人,二次元,女,496.0,6.0,647.3333332999998,65.0,0.1666666667,11.33333333,0.0,1.0,583.0,8.999145833,101.1939923,252.0,582.0,345.0,1032.0,0.3686868687,0.0,53.96969697,0.0202020202,0.1414141414,22141.68528,101.2131551,3507.0
848,849,Vtuber先生アダム教頭,,,個人,三次元,男,505.0,81.0,5063.204082,13.36734694,0.14285714289999998,3.87755102,0.4897959184,3.3469387760000004,122.1020408,2.155782215,141.8147562,710.0,1234.0,6699.0,12080.0,0.44,0.0,46.19,0.02,0.21,854.6984925,136.555794,9645.0
849,850,いおいちゃんねる,,,個人,三次元,男,493.0,93.0,5793.795918,8.775510204,0.2244897959,0.2857142857,0.9795918367,1.0,82.77551020000001,0.8816483409999999,1562.149108,,,,,,,,,,,,7074.0
850,851,カグア,,,,,,510.0,284.0,333.6,6.86,0.86,6.48,0.0,28.2,644.36,1.285714286,4423.066596,3795.0,6459.0,9052.0,39134.0,0.425,0.0,92.44,0.025,0.0,7198.994975,3460.55209,481870.0
851,852,かぎゆいちゃんねる,,,個人,二次元,男,496.0,4.0,2412.166667,53.66666667,1.0,10.83333333,0.3333333333,6.833333333,719.6666667000002,17.70334954,97.37101776,382.0,1035.0,6086.0,2252.0,0.7336683417000001,0.0,58.07537688,0.0351758794,0.3467336683,3086.747475,97.40791206,4890.0
852,853,はるうみchannel,,,,,,488.0,2.0,324.0,136.0,1.5,23.5,0.0,1.0,2043.0,5.92880787,55.22196683,62.0,229.0,63.0,36.0,0.5833333333,0.0,77.16666667,0.05555555556,0.2222222222,86353.08571,78.06844447,4090.0
853,854,バーチャル友人桔梗,,,個人,二次元,機械,492.0,43.0,7388.227273,10.88636364,0.1136363636,0.3636363636,0.9772727273,4.818181818,95.27272727,2.197341193,136.673159,1509.0,1517.0,27327.0,15151.0,0.945,0.0,52.23,0.01,0.43,623.7336683,111.106581,4219.0
854,855,MErry,,,,,,482.0,24.0,3637.875,18.125,0.125,4.208333333,0.5833333333,3.458333333,199.7916667,4.929171196,121.6827191,654.0,1523.0,7429.0,11011.0,0.575,0.005,52.395,0.025,0.285,1093.8944720000004,122.4472871,4803.0
855,856,乃原穣_NGWsub,,,,,,546.0,23.0,1452.608696,38.86956522,0.9130434783,16.88888889,0.0,1.043478261,1735.8695649999993,1.29239899,36.37120294,11.0,122.0,14.0,388.0,0.225,0.0,61.31,0.005,0.025,6149.562814,34.46210188,39813.0
856,857,由木ハイ,,,個人,二次元,男,504.0,14.0,6175.357143,24.07142857,0.07142857142999999,1.714285714,0.8571428570999999,1.0,350.35714289999993,4.154401709,74.60695526,557.0,1247.0,9005.0,8844.0,0.515,0.0,54.785,0.02,0.28,981.7688442,75.22007641,4914.0
857,858,あまなっちゃんねる,,,個人,二次元,女,488.0,6.0,2484.0,57.66666667,0.3333333333,8.666666667000001,0.5,1.666666667,480.0,12.0083287,126.3570479,166.0,1060.0,349.0,2575.0,0.735,0.0,40.975,0.0,0.1,9394.407035,126.3751806,2883.0
858,859,蟲川サンギーラ,,,,,,476.0,135.0,328.06,6.44,5.74,7.18,0.0,14.96,6318.32,15.60720994,1489.136735,78.0,453.0,171.0,376.0,0.49,0.0,46.525,0.0,0.0,290009.608,1258.3818130000002,508765.0
859,860,ニコニコ ライム/niconico Lime,,,個人,三次元,女,478.0,9.0,459.0,57.44444444,0.5555555556,14.22222222,0.0,19.0,684.7777778,6.122398727,62.2535872,83.0,375.0,120.0,79.0,0.6329113924,0.0,48.63291139,0.01265822785,0.1518987342,35317.37179,35.32628012,6162.0
860,861,ティエンのゲーム実況,,,個人,二次元,女,484.0,386.0,2467.06,3.38,0.06,1.46,0.34,2.56,86.3,3.930119992,686.8324066,,,,,,,,,,,,40590.0
861,862,ロメリア,cafe Romerial,,,,,,,,,,,,,,,,72.0,1139.0,702.0,1762.0,0.25,0.0,82.94,0.0,0.055,38955.98492,134.0146482,
862,863,ニアちゃんねる,,,個人,三次元,女,488.0,18.0,2542.444444,26.27777778,0.5,8.888888889,0.3888888889,14.05555556,297.6666667,8.913166531,157.7305895,1054.0,1248.0,11674.0,5285.0,0.93,0.0,58.275,0.005,0.415,1436.261307,146.4109676,5364.0
863,864,【音MAD】雨宮稟羽,,,,,,473.0,38.0,236.0526316,175.4736842,7.473684211,31.36842105,0.05263157895,3.210526316,17636.5,17.67338151,744.4637029,791.0,387.0,1052.0,3714.0,0.985,0.0,62.725,0.0,0.0,3058.713568,99.68631484,670169.0
864,865,放送局ンホヌプ,,,個人,二次元,男,473.0,9.0,916.4444444,57.44444444,0.1111111111,7.222222222,0.2222222222,10.11111111,745.8888889,4.020475984,127.6377886,134.0,723.0,16.0,658.0,0.14,0.0,63.845,0.0,0.08,35219.452260000005,127.645956,6719.0
865,866,桃上ぴんく,,,個人,二次元,女,508.0,62.0,1013.9,9.7,0.06,1.92,0.04,1.4,47.3,1.434454365,88.39856405,1499.0,1421.0,668.0,4293.0,0.745,0.0,43.595,0.005,0.195,1927.502513,88.40587502,3058.0
866,867,ソムニアの病室,,,個人,三次元,女,470.0,35.0,3455.428571,21.37142857,0.2285714286,1.7428571430000002,0.4285714286,2.885714286,326.54285710000005,3.147731481,142.936527,350.0,1220.0,6639.0,20628.0,0.285,0.0,42.755,0.0,0.135,404.2663317,142.9515116,11466.0
867,868,久遠藍,,,,,,479.0,9.0,8410.888889,29.44444444,0.0,2.666666667,0.7777777778,2.888888889,213.5555556,5.748052662,93.57830942,1166.0,1608.0,6827.0,6363.0,0.8,0.0,73.58,0.0,0.205,981.3517588,93.67813197,1918.0
868,869,かじかチャンネル,,,個人,三次元,女,475.0,1.0,300.0,200.0,2.0,32.0,0.0,4.0,3056.0,,106.393946,694.0,772.0,148.0,477.0,0.46,0.0,70.86,0.005,0.115,32120.47739,115.7439074,3060.0
869,870,ふうふマート本店【夫婦Vtuber】,,,個人,三次元,女,462.0,29.0,3857.0,23.82758621,0.03448275862,5.344827586,0.5862068965999999,35.24137931,187.0689655,3.754270007,132.5461914,460.0,723.0,1247.0,1639.0,0.72,0.0,97.145,0.01,0.335,9717.778894,117.2003658,5452.0
870,871,ぐりむch,,,,,,469.0,3.0,103.3333333,76.33333333,0.3333333333,20.0,0.0,1.0,581.6666667000002,33.99557292,124.8344553,192.0,1301.0,1780.0,522.0,0.705,0.0,37.055,0.02,0.05,9138.246231,594.6659908,1749.0
871,872,気紛れと空と時雨・KIMAGURE TO SORA TO SIGURE・,,,個人,二次元,機械,464.0,36.0,639.6111111,17.22222222,1.111111111,8.972222222000001,0.0,16.02777778,1319.527778,22.77233532,872.3171867000002,73.0,870.0,20139.0,43825.0,0.351758794,0.0,38.12562814,0.0,0.0,18908.58586,865.2080047000002,47529.0
872,873,旱林 鏡香【僵尸系VTtuber】,,,,,,498.0,5.0,482.0,83.2,0.0,46.8,0.0,2.4,731.6,7.501154513999999,37.30812424,78.0,475.0,169.0,394.0,0.76,0.0,70.305,0.005,0.23,6267.417085,122.6842662,3645.0
873,874,-おこめチャンネル-Okome Channel,,,,,,595.0,2.0,76.5,139.5,2.5,23.5,0.0,7.0,1127.0,10.05075231,17.29619137,55.0,1110.0,104.0,531.0,0.9,0.0,60.235,0.005,0.05,1224.090452,17.31895373,2230.0
874,875,朝比奈氏,,,,,,469.0,21.0,149.5,275.3888889,8.722222222000001,32.83333333,0.0,9.055555556,22477.66667,65.95265931,1263.944467,18148.0,18613.0,12013.0,1108.0,0.775,0.0,39.52,0.05,0.0,48410.39196,430.2190926,408327.0
875,876,【異形頭VTuber】チクタク電脳電波アニヴェル放送局,,,個人,二次元,女,471.0,12.0,4887.25,28.33333333,0.25,5.083333333,0.6666666667,7.75,316.4166667,8.639460227,111.2141775,1077.0,1203.0,2185.0,6062.0,0.74,0.0,58.305,0.0,0.315,1241.778894,111.214,3794.0
876,877,東方前線おすろ,,,個人,二次元,男,468.0,39.0,806.7948717999999,18.12820513,1.153846154,17.0,0.1282051282,5.487179487000001,674.1794872,8.594849232,2452.102939,1872.0,1453.0,3992.0,3078.0,0.555,0.0,71.065,0.015,0.28,4691.8994969999985,692.4741736000002,26254.0
877,878,武蔵和人Channel 【VTuber】,,,個人,二次元,男,463.0,41.0,4950.512195,12.09756098,0.7560975609999999,2.12195122,0.6097560975999999,4.0975609760000005,159.68292680000005,2.325729167,3026.477256,1923.0,1933.0,13581.0,11548.0,0.93,0.0,38.715,0.005,0.385,654.1407035,100.4510371,6587.0
878,879,AVTuberIdol Karin Channel,,,,,,481.0,27.0,1935.0,16.22222222,0.07407407407000001,2.333333333,0.7037037037,3.037037037,381.0740741,4.721175214,132.8990502,859.0,1272.0,6901.0,4807.0,0.685,0.0,66.915,0.005,0.235,3191.5678390000007,135.9302963,10299.0
879,880,マンジュ不動明星王,,,個人,二次元,女,464.0,2.0,359.5,75.5,0.5,37.5,0.0,3.5,800.0,12.88678241,91.67690896,1451.0,1358.0,251.0,4630.0,0.805,0.0,49.06,0.005,0.18,1552.889447,91.67086345,1601.0
880,881,ボブの八百屋&石油王channel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,882,でんき,,,,,,470.0,17.0,186.2941176,62.64705882,1.058823529,8.470588235,0.0,3.705882353,573.1176471,6.691919126,108.181909,451.0,579.0,16.0,1669.0,0.4568527919,0.0,43.59390863,0.01015228426,0.1979695431,1807.239796,101.1375417,9724.0
882,883,すのうのアトリウム,,,,,,467.0,14.0,3503.214286,42.35714286,0.2142857143,5.5,0.5714285714,6.785714286,282.7142857,4.699145299,81.47185109,1443.0,1407.0,4291.0,4792.0,0.905,0.0,52.205,0.005,0.24,2146.417085,81.46761114,3974.0
883,884,家守ふみ&兎野ミミ/バーチャルYouTuber,,,個人,三次元,男,456.0,33.0,506.7878788,10.72727273,0.2121212121,7.939393938999999,0.06060606061000001,14.27272727,159.15151519999995,4.910944372,1792.818552,1196.0,1694.0,1780.0,1532.0,0.525,0.0,61.0,0.055,0.385,11308.36683,1639.588641,5262.0
884,885,木茂山下呂男,,,個人,二次元,男,450.0,11.0,312.7272727,39.09090909,1.818181818,13.81818182,0.0,5.454545455,989.1818182,10.70691667,128.3731705,172.0,591.0,233.0,1454.0,0.705,0.0,45.095,0.005,0.495,10871.26633,128.3792315,10886.0
885,886,新妻ぽいず,,,個人,二次元,機械,453.0,4.0,246.0,98.25,2.25,41.25,0.0,1.0,2671.25,12.35554784,329.3654622,234.0,245.0,16.0,162.0,0.6832298137,0.0,40.44720497,0.006211180124,0.006211180124,33407.0375,71.62829401,10684.0
886,887,レギン王子,,,個人,二次元,男,449.0,10.0,2440.1,32.8,0.8,11.0,0.3,6.1,675.8,8.013941615,131.8445826,220.0,774.0,2655.0,2033.0,0.49,0.0,36.525,0.0,0.38,5202.130653,131.8625301,6762.0
887,888,桜花神猫 II,,,,,,464.0,34.0,1022.911765,26.67647059,2.235294118,4.9117647060000005,0.0,1.0,5010.911765,4.566986181,368.7351381,13865.0,13426.0,126.0,62977.0,0.24,0.0,37.905,0.0,0.0,1444.623116,847.7619051,170198.0
888,889,水月せな,,,,,,480.0,4.0,1002.0,74.5,7.0,35.5,0.25,1.25,729.25,16.36572531,63.3602423,1533.0,1613.0,9123.0,7064.0,0.99,0.0,59.525,0.0,0.145,593.5929647999999,67.36691669,2898.0
889,890,芋田ポテチ。,,,,,,437.0,75.0,275.44,,,4.224489796,0.0,4.42,574.12,7.797775652,960.4407747,157.0,123.0,94.0,20.0,0.4,0.0,73.2,0.0,0.4,168100.8947,62.41948614,99269.0
890,891,Lilith_Flatline_Channel,,,,,,446.0,9.0,1305.222222,32.44444444,0.1111111111,2.666666667,0.3333333333,4.888888889,462.2222222,8.832526042000001,113.1310525,1383.0,1896.0,7824.0,12150.0,0.69,0.0,64.275,0.035,0.01,856.3819095000001,124.3134097,4169.0
891,892,ボラーちゃん/めいおー・ちゃんねる,,,,,,444.0,4.0,1002.5,13.33333333,0.0,11.75,0.75,2.5,353.0,18.74124228,73.09156174,1000.0,1594.0,12254.0,17690.0,0.805,0.0,47.34,0.015,0.26,502.5527638,393.1602037,1392.0
892,893,バーチャル国語教師 是國かたる Korekuni Kataru,,,個人,二次元,女,435.0,3.0,165.0,103.6666667,0.6666666667,27.66666667,0.0,4.0,878.6666667000003,29.4826331,116.4228465,316.0,666.0,766.0,676.0,0.345,0.0,72.59,0.055,0.085,17056.51256,116.6202384,2634.0
893,894,ゆる杏子,,,個人,二次元,女,438.0,48.0,4390.102040999999,10.3877551,0.08163265306,3.836734694,0.4285714286,17.28571429,119.6530612,3.121629051,2127.431793,1186.0,1193.0,3067.0,3845.0,0.73,0.0,52.985,0.0,0.415,3137.0301510000004,715.4256897999999,5968.0
894,895,不知火炬燵vtuber,,,個人,二次元,男,441.0,28.0,5349.321429,10.46428571,28.82142857,0.9642857143,0.8928571429000001,3.035714286,255.0357143,2.672829218,101.2332747,2017.0,1747.0,23886.0,20832.0,0.785,0.0,53.055,0.01,0.43,959.6482412,101.7241505,7162.0
895,896,正義の味方ハイパージャスティス,,,,,,434.0,14.0,680.5714286,38.35714286,0.07142857142999999,9.285714286000001,0.07142857142999999,7.357142857,324.2142857,5.932691417000001,140.3474414,1287.0,1332.0,8304.0,5403.0,0.735,0.0,35.08,0.0,0.42,9537.020101,198.5130394,4546.0
896,897,美咲常盤,,,個人,二次元,男,,,,,,,,,,,,,,,,,,,,,,,
897,898,Sorairo_Seira,,,個人,三次元,機械,448.0,12.0,255.0833333,24.0,0.3333333333,13.66666667,0.3333333333,12.08333333,261.3333333,12.44658565,139.6444205,4126.0,3340.0,27492.0,13282.0,0.82,0.0,73.475,0.0,0.25,997.1055276,141.1997755,3140.0
898,899,【地獄の見掛け倒し系Vtuber】ヘロ伯爵,,,個人,三次元,男,429.0,97.0,8118.653061,5.571428571,0.1020408163,0.08163265306,1.0,3.081632653,72.40816327,2.105397135,142.25060109999995,996.0,933.0,503.0,2666.0,0.335,0.0,53.435,0.01,0.15,12787.46734,142.2360023,10056.0
899,900,たまな【2D系バーチャルYouTuber】,,,個人,二次元,男,431.0,27.0,54.0,16.07407407,2.185185185,8.62962963,0.0,2.62962963,300.8888889,5.193273682,193.2874877,,,,,,,,,,,,8146.0
900,901,バーチャルすいぞくかん～あざーぶるー～,,,個人,三次元,機械,430.0,5.0,230.8,73.4,0.6,11.2,0.0,1.0,717.6,8.805416667000001,144.4174414,,,,,,,,,,,,3594.0
901,902,紬たまご,,,個人,二次元,女,433.0,7.0,1114.142857,72.71428571,0.8571428570999999,12.28571429,0.2857142857,2.857142857,508.14285710000007,13.45805941,134.6540502,139.0,708.0,1316.0,1115.0,0.66,0.0,47.115,0.005,0.43,14648.73869,134.6511644,3562.0
902,903,わたあめちゃんねる*,,,個人,二次元,女,432.0,16.0,3381.3125,25.25,0.0,1.4375,0.625,1.0,202.0,3.4239776230000003,53.49312424,372.0,673.0,569.0,2936.0,0.63,0.0,64.59,0.015,0.25,1172.688442,55.47962502,3261.0
903,904,_siokosyou塩胡椒,,,,,,432.0,27.0,191.6666667,23.2962963,1.62962963,20.22222222,0.0,16.22222222,3331.962963,19.14526843,644.3288766,,,,,,,,,,,,89962.0
904,905,yukino channel,,,,,,479.0,7.0,4510.833333,58.66666667,0.1666666667,17.5,0.6666666667,4.833333333,319.6666667,2.427375,73.57621452,883.0,1545.0,14275.0,13367.0,0.935,0.0,43.25,0.0,0.08,244.8542714,73.66028475,1973.0
905,906,サンシャインティア,,,個人,二次元,女,388.0,14.0,1194.071429,38.92857143,0.14285714289999998,11.71428571,0.07142857142999999,8.928571429,373.5,6.081832265,94.2632747,309.0,476.0,902.0,739.0,0.735,0.0,64.76,0.005,0.195,7569.341709,96.18634956,5230.0
906,907,穀物とVR,,,個人,三次元,男,421.0,4.0,443.0,68.5,2.0,26.0,0.25,7.5,1112.5,12.4552662,191.4964229,,,,,,,,,,,,4456.0
907,908,ふぇにー ふぇにー,,,,,,433.0,38.0,3954.236842,26.05263158,0.02631578947,1.236842105,0.8157894737000001,1.026315789,179.7894737,2.301544357,97.27652702,545.0,541.0,1434.0,2140.0,0.725,0.0,58.2,0.0,0.22,6746.452261,97.2870903,6853.0
908,909,ヘクト/Hekuto,,,,,,428.0,143.0,4439.62,8.4,0.9,5.98,0.76,2.6,181.44,1.983408211,340.6384252,289.0,291.0,9566.0,4940.0,0.395,0.0,30.54,0.0,0.005,7392.552764,351.2306204,19491.0
909,910,野良ゆかりチャンネル,,,個人,二次元,機械,425.0,4.0,416.5,18.5,1.0,3.5,0.0,4.166666667,811.8333332999998,9.773231481,123.8401381,943.0,896.0,6145.0,3139.0,0.74,0.0,55.345,0.0,0.15,3918.773869,123.7768357,4884.0
910,911,Virtual Cinderella,,,個人,二次元,女,,,,,,,,,,,,120.0,594.0,90.0,129.0,0.519379845,0.0,63.17054264,0.03100775194,0.2480620155,14656.36719,134.488375,
